time_sec,calcium,oasis_predicted_event,oasis_activity_z,oasis_activity_raw
4.69999084049405,0.406588508185053,0,-0.490953367101651,0
4.79999064561095,0.246249956247798,0,-0.490953367101651,0
4.89999045072784,0.493556738919614,0,-0.490953367101651,0
4.99999025584474,0.328737270926371,0,-0.490953367101651,0
5.09999006096163,0.42402443822916,0,-0.490953367101651,0
5.19998986607852,0.215550920577153,0,-0.490953367101651,0
5.29998967119542,0.0171808748399924,0,-0.490953367101651,0
5.39998947631231,0.637928323921547,1,1.74340746563093,0.413788961525473
5.49998928142921,0.701024003540563,0,-0.490953367101651,0
5.5999890865461,0.505233053528068,0,-0.490953367101651,0
5.699988891663,0.588765401515924,0,-0.490953367101651,0
5.79998869677989,0.347085064206883,0,-0.490953367101651,0
5.89998850189679,-0.00866815431854356,0,-0.490953367101651,0
5.99998830701368,0.17023349022981,0,-0.490953367101651,0
6.09998811213058,-0.185773126540891,0,-0.490953367101651,0
6.19998791724747,-0.0438274330900314,0,-0.490953367101651,0
6.29998772236437,0.13729021903268,0,-0.490953367101651,0
6.39998752748126,0.252856424840003,0,-0.490953367101651,0
6.49998733259816,0.639075407690795,1,1.95285227120639,0.452576764876814
6.59998713771505,0.926202495766967,0,1.53855167629037,0.375851013861914
6.69998694283195,0.97008905094131,0,0.669338283326078,0.21487839836057
6.79998674794884,0.956933691716932,0,-0.490953367101651,0
6.89998655306573,0.710964293614465,0,-0.490953367101651,0
6.99998635818263,0.635167914257886,0,-0.490953367101651,0
7.09998616329952,0.645059963366484,0,-0.490953367101651,0
7.19998596841642,0.416939124860556,0,-0.490953367101651,0
7.29998577353331,0.133820872759932,0,-0.490953367101651,0
7.39998557865021,0.548008233060967,1,0.969487497182799,0.270464062808763
7.4999853837671,0.795863117680289,0,-0.490953367101651,0
7.599985188884,0.445173884696358,0,-0.490953367101651,0
7.69998499400089,0.31151554584316,0,-0.490953367101651,0
7.79998479911779,0.376121381283296,0,-0.490953367101651,0
7.89998460423468,0.144800442268403,0,-0.490953367101651,0
7.99998440935158,0.302154303993425,0,-0.490953367101651,0
8.09998421446847,0.437721914286957,0,0.261429638807815,0.139336394607286
8.19998401958537,0.306148628899808,0,-0.490953367101651,0
8.29998382470226,1.30601898628622,1,4.8679863448245,0.992440462520824
8.39998362981916,1.450695851709,0,1.39579064361952,0.349412607589401
8.49998343493605,1.7676859427553,0,1.31000424864851,0.333525530279396
8.59998324005294,1.21223592972189,0,-0.490953367101651,0
8.69998304516984,0.841533035980525,0,-0.490953367101651,0
8.79998285028674,1.00617000126066,0,-0.490953367101651,0
8.89998265540363,1.45735694464117,1,3.09821470237935,0.664690369815787
8.99998246052052,1.52545250973367,0,2.80315204129132,0.610046701555973
9.09998226563742,1.62786142258353,0,-0.490953367101651,0
9.19998207075431,1.64826317490948,0,-0.490953367101651,0
9.29998187587121,1.33752988531138,0,-0.490953367101651,0
9.3999816809881,0.860292991874689,0,-0.490953367101651,0
9.499981486105,0.701412107118194,0,-0.490953367101651,0
9.59998129122189,0.307865401674048,0,-0.490953367101651,0
9.69998109633879,0.87128471585454,0,-0.490953367101651,0
9.79998090145568,0.846098176645109,0,-0.490953367101651,0
9.89998070657258,0.211287222357075,0,-0.490953367101651,0
9.99998051168947,0.239614238713094,0,-0.490953367101651,0
10.0999803168064,0.466300337856476,0,-0.490953367101651,0
10.1999801219233,0.341790818270193,0,-0.490953367101651,0
10.2999799270402,0.157271181704394,0,-0.490953367101651,0
10.399979732157,-0.245691466125546,0,-0.490953367101651,0
10.4999795372739,-0.239008910024297,0,-0.490953367101651,0
10.5999793423908,0.09094819097748,0,-0.490953367101651,0
10.6999791475077,0.269417957290798,0,-0.490953367101651,0
10.7999789526246,0.256086495176554,0,-0.490953367101651,0
10.8999787577415,0.340990876308799,0,-0.490953367101651,0
10.9999785628584,0.268078490475095,0,-0.490953367101651,0
11.0999783679753,-0.108897797450147,0,-0.490953367101651,0
11.1999781730922,-0.01183137470854,0,-0.490953367101651,0
11.2999779782091,-0.0854541144155368,0,-0.490953367101651,0
11.399977783326,-0.246311982603007,0,-0.490953367101651,0
11.4999775884429,0.512514660790061,0,-0.490953367101651,0
11.5999773935598,0.262585655939939,0,-0.490953367101651,0
11.6999771986767,0.122591600326003,0,-0.490953367101651,0
11.7999770037936,0.015079780512068,0,-0.490953367101651,0
11.8999768089105,-0.0228367814368195,0,-0.490953367101651,0
11.9999766140274,0.0720730636531298,0,-0.490953367101651,0
12.0999764191443,0.153387481681013,0,-0.490953367101651,0
12.1999762242612,-0.135356180973139,0,-0.490953367101651,0
12.299976029378,-0.468787393706781,0,-0.490953367101651,0
12.3999758344949,0.25532334201743,0,-0.490953367101651,0
12.4999756396118,0.302403430845132,0,-0.490953367101651,0
12.5999754447287,-0.107305333228526,0,-0.490953367101651,0
12.6999752498456,0.00267760465787113,0,-0.490953367101651,0
12.7999750549625,0.269284378944246,0,-0.490953367101651,0
12.8999748600794,0.155838752346741,0,-0.490953367101651,0
12.9999746651963,-0.0545767954476744,0,-0.490953367101651,0
13.0999744703132,0.0859817254551685,0,-0.490953367101651,0
13.1999742754301,0.0227978321600909,0,-0.490953367101651,0
13.299974080547,0.0851906784138562,0,-0.490953367101651,0
13.3999738856639,-0.0748550495015436,0,-0.490953367101651,0
13.4999736907808,-0.0129703386061962,0,-0.490953367101651,0
13.5999734958977,0.281124385431833,0,-0.490953367101651,0
13.6999733010146,-0.199525162995052,0,-0.490953367101651,0
13.7999731061315,0.152375921457744,0,-0.490953367101651,0
13.8999729112484,0.0510072385502118,0,-0.490953367101651,0
13.9999727163653,-0.175777333720291,0,-0.490953367101651,0
14.0999725214822,-0.189856762502204,0,-0.490953367101651,0
14.199972326599,0.125899750911703,0,-0.490953367101651,0
14.2999721317159,-0.336958580486242,0,-0.490953367101651,0
14.3999719368328,-0.0558709147358756,0,-0.490953367101651,0
14.4999717419497,0.593593368287315,1,2.25545736455446,0.508617242088225
14.5999715470666,0.711799219257294,0,-0.490953367101651,0
14.6999713521835,0.387741779797333,0,-0.490953367101651,0
14.7999711573004,0.472551223357547,0,-0.490953367101651,0
14.8999709624173,0.370016574138457,0,-0.490953367101651,0
14.9999707675342,0.158029943808279,0,-0.490953367101651,0
15.0999705726511,1.37574816684868,0,5.36845883978346,1.08512468385488
15.199970377768,2.38597770741827,1,6.68499791307354,1.32893907943671
15.2999701828849,2.27167744753937,0,-0.490953367101651,0
15.3999699880018,1.59796959714754,0,-0.490953367101651,0
15.4999697931187,1.14411881401028,0,-0.490953367101651,0
15.5999695982356,1.32101150813859,0,-0.490953367101651,0
15.6999694033525,1.35268279847746,0,-0.490953367101651,0
15.7999692084694,1.02689833381949,0,-0.490953367101651,0
15.8999690135863,0.752638161450367,0,-0.490953367101651,0
15.9999688187032,1.24069879421966,0,2.75045506208873,0.60028756687176
16.0999686238201,1.83095647198051,1,3.81709437698859,0.797822167357428
16.1999684289369,1.65079096628022,0,-0.490953367101651,0
16.2999682340538,1.22419242847139,0,-0.490953367101651,0
16.3999680391707,1.2310245364024,0,-0.490953367101651,0
16.4999678442876,0.720874264243623,0,-0.490953367101651,0
16.5999676494045,1.05455459599572,0,0.942506180262707,0.265467300000627
16.6999674545214,1.16124360095339,0,0.954473962701536,0.267683654760601
16.7999672596383,1.46417903491583,0,2.11436657143645,0.482488153218676
16.8999670647552,1.5888681646806,1,2.47627351699674,0.549510944246169
16.9999668698721,1.52920730874285,0,-0.490953367101651,0
17.099966674989,1.48211935768572,0,-0.490953367101651,0
17.1999664801059,1.24806835952839,0,-0.490953367101651,0
17.2999662852228,0.945377801821526,0,-0.490953367101651,0
17.3999660903397,0.405911153312341,0,-0.490953367101651,0
17.4999658954566,0.714735137034626,0,-0.490953367101651,0
17.5999657005735,0.910123454409148,1,0.927274759971534,0.262646540930511
17.6999655056904,0.601554468883015,0,-0.490953367101651,0
17.7999653108073,1.83824420827234,1,6.17275867386481,1.23407573429583
17.8999651159242,1.88510636270862,0,1.48479608588068,0.365895831330089
17.999964921041,1.47506413877139,0,-0.490953367101651,0
18.0999647261579,1.28040107461612,0,-0.490953367101651,0
18.1999645312748,1.44888640069674,0,-0.490953367101651,0
18.2999643363917,1.01707668162612,0,-0.490953367101651,0
18.3999641415086,0.562087644466449,0,-0.490953367101651,0
18.4999639466255,0.695847342316497,0,-0.490953367101651,0
18.5999637517424,0.797225863155556,0,-0.490953367101651,0
18.6999635568593,1.20186789263638,1,2.02295319596244,0.465558996050867
18.7999633619762,0.731125864115496,0,-0.490953367101651,0
18.8999631670931,0.485971892906407,0,-0.490953367101651,0
18.99996297221,0.633420786552967,0,-0.490953367101651,0
19.0999627773269,0.813096045813241,0,0.417931405947048,0.168319494719297
19.1999625824438,0.584245565465467,0,-0.490953367101651,0
19.2999623875607,0.382307350887968,0,-0.490953367101651,0
19.3999621926776,0.411010288790733,0,-0.490953367101651,0
19.4999619977945,0.679039564993039,0,1.05962553578844,0.287157035958922
19.5999618029114,1.03562476147111,0,1.95114563210878,0.452260706517057
19.6999616080283,2.51703502693461,1,8.35985789877173,1.63911215624232
19.7999614131452,2.66966178393206,0,2.57618155637016,0.568013257415441
19.899961218262,2.71399554647647,1,2.87200858733346,0.622798481959394
19.9999610233789,2.50400714110359,0,-0.490953367101651,0
20.0999608284958,1.91132403117149,0,-0.490953367101651,0
20.1999606336127,1.80882235367207,0,-0.490953367101651,0
20.2999604387296,1.96293024664916,1,2.56919867694923,0.566720073977156
20.3999602438465,2.13804708124284,0,2.33774318693238,0.523856036329166
20.4999600489634,1.49352123444999,0,-0.490953367101651,0
20.5999598540803,1.80744882662115,0,-0.490953367101651,0
20.6999596591972,1.12493130673069,0,-0.490953367101651,0
20.7999594643141,0.921865718540162,0,-0.490953367101651,0
20.899959269431,0.854017172666492,0,-0.490953367101651,0
20.9999590745479,0.931525274197486,0,-0.490953367101651,0
21.0999588796648,1.11021362454899,0,-0.490953367101651,0
21.1999586847817,0.969186199891544,0,-0.490953367101651,0
21.2999584898986,0.584294340809014,0,-0.490953367101651,0
21.3999582950155,0.747698757679835,0,-0.490953367101651,0
21.4999581001324,0.327403249516744,0,-0.490953367101651,0
21.5999579052493,-0.0398631779404674,0,-0.490953367101651,0
21.6999577103662,0.383911068144876,0,-0.490953367101651,0
21.799957515483,0.562066558690638,1,1.08911554694713,0.292618392474828
21.8999573205999,0.651134116927101,0,0.396746252484615,0.164396143341777
21.9999571257168,0.771426328222109,0,0.329010036092032,0.151851840636438
22.0999569308337,0.61906823768444,0,-0.490953367101651,0
22.1999567359506,0.429877614469739,0,-0.490953367101651,0
22.2999565410675,0.76719866580843,1,1.16181117515516,0.306081145698467
22.3999563461844,1.02940020580253,0,-0.490953367101651,0
22.4999561513013,0.796963743836417,0,-0.490953367101651,0
22.5999559564182,0.127113738089339,0,-0.490953367101651,0
22.6999557615351,0.445359541293063,0,-0.490953367101651,0
22.799955566652,0.230490075286133,0,-0.490953367101651,0
22.8999553717689,0.110392491532621,0,-0.490953367101651,0
22.9999551768858,0.228797452543012,0,-0.490953367101651,0
23.0999549820027,0.339310492524958,0,-0.490953367101651,0
23.1999547871196,-0.076547447123134,0,-0.490953367101651,0
23.2999545922365,0.200003108122444,0,-0.490953367101651,0
23.3999543973534,0.128238000595222,0,-0.490953367101651,0
23.4999542024703,-0.0803925282437854,0,-0.490953367101651,0
23.5999540075872,-0.0716101093599935,0,-0.490953367101651,0
23.699953812704,0.108015608000716,0,-0.490953367101651,0
23.7999536178209,-0.439579749587101,0,-0.490953367101651,0
23.8999534229378,0.18054073475262,0,-0.490953367101651,0
23.9999532280547,0.202559876320119,0,-0.490953367101651,0
24.0999530331716,0.579865929146502,1,1.8336298465867,0.430497554325314
24.1999528382885,0.664132669013237,0,0.324988766353148,0.151107127873445
24.2999526434054,0.593654399163762,0,-0.490953367101651,0
24.3999524485223,0.558922503182737,0,-0.490953367101651,0
24.4999522536392,0.482260720534211,0,-0.490953367101651,0
24.5999520587561,0.15005793846753,0,-0.490953367101651,0
24.699951863873,0.286190582582126,0,-0.490953367101651,0
24.7999516689899,0.529136082246359,0,0.447690708774614,0.173830722284847
24.8999514741068,0.358052832947818,0,-0.490953367101651,0
24.9999512792237,0.336099006870609,0,-0.490953367101651,0
25.0999510843406,1.1633430631956,1,4.85364894196633,0.989785269611628
25.1999508894575,1.08847757732615,0,-0.490953367101651,0
25.2999506945744,1.14191776843133,0,-0.490953367101651,0
25.3999504996913,0.78703394545116,0,-0.490953367101651,0
25.4999503048082,0.445425994162237,0,-0.490953367101651,0
25.599950109925,0.851112044420314,0,-0.490953367101651,0
25.6999499150419,0.744530669205445,0,-0.490953367101651,0
25.7999497201588,0.382052930225673,0,-0.490953367101651,0
25.8999495252757,0.433571257755134,0,-0.490953367101651,0
25.9999493303926,0.52680831586686,0,-0.490953367101651,0
26.0999491355095,0.128207117930893,0,-0.490953367101651,0
26.1999489406264,-0.0951471028540976,0,-0.490953367101651,0
26.2999487457433,0.343956825056909,0,-0.490953367101651,0
26.3999485508602,0.342526657443385,0,-0.490953367101651,0
26.4999483559771,0.0765230699922479,0,-0.490953367101651,0
26.599948161094,-0.0601815442746974,0,-0.490953367101651,0
26.6999479662109,0.398844410736925,0,0.594010669861765,0.200928218741878
26.7999477713278,0.486037121295545,0,-0.490953367101651,0
26.8999475764447,0.108622660692023,0,-0.490953367101651,0
26.9999473815616,0.931442827270226,1,2.97358779364662,0.641610284277598
27.0999471866785,0.758690260817764,0,-0.490953367101651,0
27.1999469917954,0.950202116512408,1,1.04655605210056,0.284736653358379
27.2999467969123,1.00498111648709,0,0.576157929254354,0.197622008353608
27.3999466020292,1.19153059381528,0,1.33913872876377,0.338921044779504
27.499946407146,1.38683624099974,1,1.93891818250336,0.449996263102096
27.5999462122629,1.31580581133974,0,-0.490953367101651,0
27.6999460173798,1.0276279256548,0,-0.490953367101651,0
27.7999458224967,0.877802056718418,0,-0.490953367101651,0
27.8999456276136,1.65558390699269,1,4.55083763785749,0.93370660352074
27.9999454327305,1.43012033556146,0,-0.490953367101651,0
28.0999452378474,1.20163885912355,0,-0.490953367101651,0
28.1999450429643,1.38028851240694,1,0.859629430171659,0.250119069825629
28.2999448480812,0.936611752603328,0,-0.490953367101651,0
28.3999446531981,0.846181954419072,0,-0.490953367101651,0
28.499944458315,0.777686894026818,0,-0.490953367101651,0
28.5999442634319,1.4997211491148,1,4.38077062840881,0.902211309565264
28.6999440685488,1.34876575979829,0,-0.490953367101651,0
28.7999438736657,1.05268969198373,0,-0.490953367101651,0
28.8999436787826,1.12310137923291,0,-0.490953367101651,0
28.9999434838995,0.571757640800733,0,-0.490953367101651,0
29.0999432890164,0.806623395827595,0,-0.490953367101651,0
29.1999430941333,1.0667202076624,1,1.62995051902682,0.39277747966211
29.2999428992502,0.717744068957403,0,-0.490953367101651,0
29.399942704367,0.70454354399338,0,-0.490953367101651,0
29.4999425094839,0.944424520310639,0,1.33759450412255,0.338635064511102
29.5999423146008,1.22879416581109,1,1.39048413406515,0.348429876847948
29.6999421197177,0.741046124756817,0,-0.490953367101651,0
29.7999419248346,0.685586353885409,0,-0.490953367101651,0
29.8999417299515,0.728769406056744,0,-0.490953367101651,0
29.9999415350684,0.722686450606082,0,-0.490953367101651,0
30.0999413401853,0.579713002250861,0,-0.490953367101651,0
30.1999411453022,0.531865081360574,0,-0.490953367101651,0
30.2999409504191,0.584919411015558,0,-0.490953367101651,0
30.399940755536,0.2768441326747,0,-0.490953367101651,0
30.4999405606529,0.618478579394892,0,-0.490953367101651,0
30.5999403657698,0.358418505019183,0,-0.490953367101651,0
30.6999401708867,0.233350661816806,0,-0.490953367101651,0
30.7999399760036,0.204249981251593,0,-0.490953367101651,0
30.8999397811205,0.529437250025173,0,1.21107321406569,0.315204151985005
30.9999395862374,1.21635259264884,1,4.23299170335701,0.874843622557545
31.0999393913543,1.23510601088991,0,-0.490953367101651,0
31.1999391964711,0.783932848648066,0,-0.490953367101651,0
31.299939001588,0.950081435307856,0,-0.490953367101651,0
31.3999388067049,0.683303208653125,0,-0.490953367101651,0
31.4999386118218,0.33792784594536,0,-0.490953367101651,0
31.5999384169387,0.569376119695999,0,-0.490953367101651,0
31.6999382220556,0.718264632013701,0,-0.490953367101651,0
31.7999380271725,0.799374335955122,0,-0.490953367101651,0
31.8999378322894,0.517688891259039,0,-0.490953367101651,0
31.9999376374063,0.134517566743471,0,-0.490953367101651,0
32.0999374425232,0.102749274919152,0,-0.490953367101651,0
32.1999372476401,0.518170344000337,1,0.953242190246193,0.267455538586317
32.299937052757,0.600859493221287,0,0.245053528704551,0.136303646496871
32.3999368578739,0.459057537960779,0,-0.490953367101651,0
32.4999366629908,0.514734599330493,0,-0.490953367101651,0
32.5999364681077,0.343575649864811,0,-0.490953367101651,0
32.6999362732246,0.65192744508839,1,1.73431170937609,0.412104487164911
32.7999360783415,0.551994987760421,0,-0.490953367101651,0
32.8999358834584,0.682692105911307,0,-0.490953367101651,0
32.9999356885753,0.590261389565863,0,-0.490953367101651,0
33.0999354936922,0.451337672926872,0,-0.490953367101651,0
33.199935298809,0.338098897113826,0,-0.490953367101651,0
33.2999351039259,0.320553633064334,0,-0.490953367101651,0
33.3999349090428,0.434926806880187,0,-0.490953367101651,0
33.4999347141597,0.298621545327935,0,-0.490953367101651,0
33.5999345192766,0.254998690747742,0,-0.490953367101651,0
33.6999343243935,0.258852162093547,0,-0.490953367101651,0
33.7999341295104,0.468191278451129,0,-0.490953367101651,0
33.8999339346273,0.26528461183126,0,-0.490953367101651,0
33.9999337397442,-0.137308912222652,0,-0.490953367101651,0
34.0999335448611,0.184512300089928,0,-0.490953367101651,0
34.199933349978,0.100266464049624,0,-0.490953367101651,0
34.2999331550949,-0.00305498274951833,0,-0.490953367101651,0
34.3999329602118,-0.175933010563817,0,-0.490953367101651,0
34.4999327653287,0.0529155728137856,0,-0.490953367101651,0
34.5999325704456,0.315519775941352,0,-0.490953367101651,0
34.6999323755625,0.05417866452107,0,-0.490953367101651,0
34.7999321806794,-0.408259399430201,0,-0.490953367101651,0
34.8999319857963,0.0908988307860416,0,-0.490953367101651,0
34.9999317909132,0.118069926729702,0,-0.490953367101651,0
35.09993159603,0.324733848400882,0,0.531512922744507,0.18935404616488
35.1999314011469,0.820242046974868,1,2.36850991847403,0.529553833080544
35.2999312062638,0.869457898468341,0,0.240509885879816,0.13546219366685
35.3999310113807,0.671386442938088,0,-0.490953367101651,0
35.4999308164976,0.910528078556929,1,1.18518367284045,0.310409578869946
35.5999306216145,0.796841096293409,0,-0.490953367101651,0
35.6999304267314,1.13065319983406,0,1.99773244103252,0.46088827776828
35.7999302318483,1.70695743282607,1,3.56175985898145,0.750535890449965
35.8999300369652,1.90402691170634,0,1.28230986537904,0.328396712263397
35.9999298420821,1.3998282597377,0,-0.490953367101651,0
36.099929647199,1.06616532941289,0,-0.490953367101651,0
36.1999294523159,1.12092575847049,0,-0.490953367101651,0
36.2999292574328,1.17055094085516,1,0.955537935846345,0.267880695603885
36.3999290625497,0.875055497086935,0,-0.490953367101651,0
36.4999288676666,0.861139718988347,0,-0.490953367101651,0
36.5999286727835,0.796851023650393,0,-0.490953367101651,0
36.6999284779004,0.784743250737257,0,0.68855363043913,0.218436954530541
36.7999282830173,0.951142190520027,0,-0.490953367101651,0
36.8999280881341,0.539543502195598,0,-0.490953367101651,0
36.999927893251,0.316256022051698,0,-0.490953367101651,0
37.0999276983679,0.448768251040715,0,-0.490953367101651,0
37.1999275034848,0.603790062565382,0,0.468772725975087,0.177734973503562
37.2999273086017,0.577275422436166,0,-0.490953367101651,0
37.3999271137186,0.331809845280223,0,-0.490953367101651,0
37.4999269188355,0.334244263370288,0,-0.490953367101651,0
37.5999267239524,0.753783338132414,1,1.90687320914128,0.44406174435501
37.6999265290693,0.739047210022146,0,-0.490953367101651,0
37.7999263341862,0.549470761617679,0,-0.490953367101651,0
37.8999261393031,0.467885312730432,0,-0.490953367101651,0
37.99992594442,0.595981246749586,0,0.26630694377287,0.140239639475782
38.0999257495369,0.467241204665078,0,-0.490953367101651,0
38.1999255546538,1.02899242990091,1,2.93162700958724,0.633839422469439
38.2999253597707,1.16428468099357,0,-0.490953367101651,0
38.3999251648876,0.46176332412222,0,-0.490953367101651,0
38.4999249700045,0.708952494467551,0,-0.490953367101651,0
38.5999247751214,0.916198759642255,1,1.03307820746739,0.282240644990947
38.6999245802383,0.679050935649124,0,-0.490953367101651,0
38.7999243853551,0.570591881572491,0,-0.490953367101651,0
38.899924190472,0.646178085749552,0,0.115257269683559,0.112266231213099
38.9999239955889,0.957019192838438,1,1.91258226901407,0.445119024773391
39.0999238007058,0.887426872560484,0,-0.490953367101651,0
39.1999236058227,0.743245594854297,0,-0.490953367101651,0
39.2999234109396,0.853678228725621,1,1.19112663825586,0.311510177059638
39.3999232160565,0.787736734386107,0,-0.490953367101651,0
39.4999230211734,0.61687464270555,0,-0.490953367101651,0
39.5999228262903,0.42053738085975,0,-0.490953367101651,0
39.6999226314072,0.535831137395802,0,-0.490953367101651,0
39.7999224365241,0.835637628912701,0,-0.490953367101651,0
39.899922241641,0.366633984976249,0,-0.490953367101651,0
39.9999220467579,0.466332920077957,0,-0.490953367101651,0
40.0999218518748,0.522251817633601,0,-0.490953367101651,0
40.1999216569917,0.213837021049112,0,-0.490953367101651,0
40.2999214621086,0.326465180199931,0,-0.490953367101651,0
40.3999212672255,-0.0414447241664041,0,-0.490953367101651,0
40.4999210723424,0.234229088608622,0,-0.490953367101651,0
40.5999208774593,0.409154032553835,1,0.812397961888869,0.241372111892179
40.6999206825761,0.486604085197887,0,-0.490953367101651,0
40.799920487693,0.424407539116603,0,-0.490953367101651,0
40.8999202928099,0.447980128883271,0,-0.490953367101651,0
40.9999200979268,0.0431574806148882,0,-0.490953367101651,0
41.0999199030437,0.0139445353613359,0,-0.490953367101651,0
41.1999197081606,0.635185756634276,0,1.71326276709508,0.408206361204201
41.2999195132775,1.02389672420066,1,2.13426392218806,0.48617301198634
41.3999193183944,1.0181537533895,0,-0.490953367101651,0
41.4999191235113,0.688032782258597,0,-0.490953367101651,0
41.5999189286282,0.566481640419003,0,-0.490953367101651,0
41.6999187337451,0.376488369260427,0,-0.490953367101651,0
41.799918538862,0.46372229555858,0,-0.490953367101651,0
41.8999183439789,0.354049694331818,0,-0.490953367101651,0
41.9999181490958,0.491838626778858,0,-0.490953367101651,0
42.0999179542127,0.620348586188855,0,-0.490953367101651,0
42.1999177593296,0.339673392104017,0,-0.490953367101651,0
42.2999175644465,0.0725773364846415,0,-0.490953367101651,0
42.3999173695634,0.433342047209912,0,0.555638465835943,0.193821938403142
42.4999171746803,0.61123883164098,0,0.657772246183043,0.212736444192617
42.5999169797972,0.532046276495512,0,-0.490953367101651,0
42.699916784914,0.395331064614101,0,-0.490953367101651,0
42.7999165900309,0.661021217605678,0,0.969112853559305,0.270394681268577
42.8999163951478,1.14792980422873,0,2.63793660279824,0.579449886699343
42.9999162002647,1.79030242192178,1,3.63519136571231,0.764134923546268
43.0999160053816,1.38143990137371,0,-0.490953367101651,0
43.1999158104985,1.15323197358547,0,-0.490953367101651,0
43.2999156156154,1.32779899540398,0,-0.490953367101651,0
43.3999154207323,0.715390164315028,0,-0.490953367101651,0
43.4999152258492,0.651963270801557,0,-0.490953367101651,0
43.5999150309661,1.02480622451319,1,1.52266786491977,0.372909436245703
43.699914836083,0.796385653552503,0,-0.490953367101651,0
43.7999146411999,0.824468089793129,0,-0.490953367101651,0
43.8999144463168,0.369087309220394,0,-0.490953367101651,0
43.9999142514337,0.577945607445303,0,-0.490953367101651,0
44.0999140565506,0.654925341300464,0,-0.490953367101651,0
44.1999138616675,0.245567918273458,0,-0.490953367101651,0
44.2999136667844,0.390603570281551,0,-0.490953367101651,0
44.3999134719013,0.678660788457033,0,-0.490953367101651,0
44.4999132770181,0.30816850420238,0,-0.490953367101651,0
44.599913082135,0.217604183087037,0,-0.490953367101651,0
44.6999128872519,0.640844347531921,1,1.76880636868588,0.418492671671582
44.7999126923688,0.601645480614714,0,-0.490953367101651,0
44.8999124974857,0.594892209753014,0,-0.490953367101651,0
44.9999123026026,0.266887017382523,0,-0.490953367101651,0
45.0999121077195,0.507064530470248,1,0.774128834057505,0.234284920588141
45.1999119128364,0.52213139384472,0,-0.490953367101651,0
45.2999117179533,0.713795399090353,0,-0.490953367101651,0
45.3999115230702,0.346884583150643,0,-0.490953367101651,0
45.4999113281871,0.22279485319554,0,-0.490953367101651,0
45.599911133304,0.464319615941287,0,-0.490953367101651,0
45.6999109384209,0.458760426515702,0,-0.490953367101651,0
45.7999107435378,0.157606241571866,0,-0.490953367101651,0
45.8999105486547,0.0847391133377314,0,-0.490953367101651,0
45.9999103537716,0.176947898668655,0,-0.490953367101651,0
46.0999101588885,0.180638143178916,0,-0.490953367101651,0
