model,target_fps,optimization_mode,n_validation_recordings,mean_F1,median_F1,std_F1,mean_precision,mean_recall,mean_median_abs_timing_error_sec,median_median_abs_timing_error_sec,mean_signed_timing_error_sec,mean_timing_weighted_recall,median_timing_weighted_recall,smoothing_window_sec,derivative_weight,amplitude_weight,event_score_threshold,baseline_min_event_distance_sec,ar_model,method,optimize_b,optimize_pars,oasis_threshold_z,oasis_min_event_distance_sec
OASIS,20,spike_bins,14,0.28097505173046,0.291377768454523,0.154552688393249,0.758999109189382,0.213983381962659,0.0142856680871022,0,0.00754917847236657,0.153711187062256,0.128592475387823,NaN,NaN,NaN,NaN,NaN,ar1,foopsi,1,1,2.5,0.15
OASIS,20,spike_bins,14,0.267431717339956,0.285222221283808,0.149559737466432,0.756693466824256,0.200405109347934,0.0142856680871022,0,0.00680328733931962,0.144074005855358,0.119494247252598,NaN,NaN,NaN,NaN,NaN,ar1,foopsi,1,1,2.5,0.2
SimpleBaseline,10,spike_bins,14,0.418906338881364,0.435273279783172,0.111086636197673,0.568639479385284,0.458555728316327,0,0,0.0147860045387239,0.308030853598197,0.317755949582409,0.1,0.5,0.5,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.418906338881364,0.435273279783172,0.111086636197673,0.568639479385284,0.458555728316327,0,0,0.0147860045387239,0.308030853598197,0.317755949582409,0.1,0.5,0.5,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.380167013562817,0.405758891645988,0.10823194426758,0.566954844947093,0.394399006316139,0.00714284895184805,0,0.016444657826383,0.265048390936057,0.287191526612031,0.1,0.5,0.5,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.40493185049498,0.442634179543624,0.104597521694172,0.654871289225063,0.378925907329141,0,0,0.0155224103024036,0.264584974375216,0.256156363666638,0.1,0.5,0.5,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.40493185049498,0.442634179543624,0.104597521694172,0.654871289225063,0.378925907329141,0,0,0.0155224103024036,0.264584974375216,0.256156363666638,0.1,0.5,0.5,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.370112475757312,0.385225156391767,0.111192368471732,0.65345987046116,0.333234090571712,0,0,0.0159806555202528,0.233104821615222,0.240886699998227,0.1,0.5,0.5,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.373125787534798,0.386790190082149,0.122045230195505,0.727585238144632,0.301731051891546,0,0,0.0162421517571938,0.221460789995373,0.216300036126595,0.1,0.5,0.5,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.373125787534798,0.386790190082149,0.122045230195505,0.727585238144632,0.301731051891546,0,0,0.0162421517571938,0.221460789995373,0.216300036126595,0.1,0.5,0.5,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.342727840579371,0.351643387241587,0.125160699814576,0.725442695653655,0.269846797514509,0.00714284895184805,0,0.0158287290929831,0.198821791340442,0.191686605258064,0.1,0.5,0.5,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.323819796582564,0.333552391383717,0.134541905756735,0.791386614397473,0.229516769741531,0.00714284895184805,0,0.0157646757910537,0.175472225113738,0.163781711462182,0.1,0.5,0.5,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.323819796582564,0.333552391383717,0.134541905756735,0.791386614397473,0.229516769741531,0.00714284895184805,0,0.0157646757910537,0.175472225113738,0.163781711462182,0.1,0.5,0.5,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.299499296026892,0.290157431892258,0.133326853292683,0.789522250312821,0.208381963159475,0.00714284895184805,0,0.0159282582915499,0.158482395543426,0.143094355994799,0.1,0.5,0.5,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.420192669144636,0.419479964498208,0.11516616645947,0.529634988405684,0.496538118108198,0,0,0.0120452308466559,0.330450332686758,0.330966085802846,0.1,0.7,0.3,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.420192669144636,0.419479964498208,0.11516616645947,0.529634988405684,0.496538118108198,0,0,0.0120452308466559,0.330450332686758,0.330966085802846,0.1,0.7,0.3,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.381998353701278,0.370892063735254,0.102987344615725,0.525550766734299,0.429421433003474,0.00714284895184805,0,0.0151050559091621,0.284601846936511,0.30628978717941,0.1,0.7,0.3,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.415159831196265,0.44941354266435,0.107456233862442,0.622633499667649,0.413336111711975,0,0,0.0134269634232172,0.288107695555396,0.280841564878877,0.1,0.7,0.3,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.415159831196265,0.44941354266435,0.107456233862442,0.622633499667649,0.413336111711975,0,0,0.0134269634232172,0.288107695555396,0.280841564878877,0.1,0.7,0.3,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.380404830185805,0.410263922021137,0.108996601164661,0.617165245504215,0.366004530155299,0.00357142447592402,0,0.0152006588329857,0.254056118192654,0.261201647896228,0.1,0.7,0.3,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.39714724277308,0.404971136996186,0.117549932672564,0.714568791505112,0.337578171608662,0,0,0.0149138032350037,0.244609010840447,0.221628711095207,0.1,0.7,0.3,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.39714724277308,0.404971136996186,0.117549932672564,0.714568791505112,0.337578171608662,0,0,0.0149138032350037,0.244609010840447,0.221628711095207,0.1,0.7,0.3,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.368512378343764,0.381648874502639,0.119378854036423,0.709974139628223,0.306555846574339,0.00357142447592402,0,0.0156418397865608,0.22212356191529,0.205372514117267,0.1,0.7,0.3,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.355932445022252,0.34897582092704,0.141193688882552,0.797283727024373,0.259456240350429,0,0,0.0150657059057241,0.200194299800575,0.176290781218149,0.1,0.7,0.3,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.355932445022252,0.34897582092704,0.141193688882552,0.797283727024373,0.259456240350429,0,0,0.0150657059057241,0.200194299800575,0.176290781218149,0.1,0.7,0.3,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.334409621718665,0.333442665966938,0.136976007305739,0.791934918134833,0.240205199258785,0.00714284895184805,0,0.0155151865009643,0.183920007440874,0.164390816219953,0.1,0.7,0.3,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414427692369727,0.426043222847056,0.125162764266503,0.482670389735829,0.528164088943062,0,0,0.00974866351990026,0.34816984655417,0.347062167734274,0.1,0.9,0.1,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414427692369727,0.426043222847056,0.125162764266503,0.482670389735829,0.528164088943062,0,0,0.00974866351990026,0.34816984655417,0.347062167734274,0.1,0.9,0.1,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.379004967155215,0.380623299986169,0.109384045419516,0.479271584168556,0.453395100980269,0.00714284895184805,0,0.0129189314112584,0.295746212210543,0.319348422325465,0.1,0.9,0.1,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.41099139821093,0.4170639721056,0.100920920559945,0.565474091320707,0.448916940653388,0,0,0.0114908174992716,0.30573626014736,0.304242132235387,0.1,0.9,0.1,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.41099139821093,0.4170639721056,0.100920920559945,0.565474091320707,0.448916940653388,0,0,0.0114908174992716,0.30573626014736,0.304242132235387,0.1,0.9,0.1,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.37789621325888,0.378508771929825,0.0977983804747467,0.560189257361766,0.397405564026997,0.00714284895184805,0,0.0136377676030177,0.268615989751268,0.280523318592816,0.1,0.9,0.1,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401716166482047,0.418952560969988,0.105531837428911,0.659732402586044,0.369052114483011,0,0,0.0129345971052592,0.261614751933561,0.248400348853422,0.1,0.9,0.1,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401716166482047,0.418952560969988,0.105531837428911,0.659732402586044,0.369052114483011,0,0,0.0129345971052592,0.261614751933561,0.248400348853422,0.1,0.9,0.1,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.37230596446332,0.385932036121142,0.106781047086693,0.652580433442942,0.333259620953701,0.00714284895184805,0,0.0150911461706117,0.234688733227307,0.226675616441065,0.1,0.9,0.1,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.371920798039465,0.370420475819566,0.122800745967818,0.735576612305833,0.292938565936116,0,0,0.0139700006988507,0.219822421466763,0.199163294837658,0.1,0.9,0.1,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.371920798039465,0.370420475819566,0.122800745967818,0.735576612305833,0.292938565936116,0,0,0.0139700006988507,0.219822421466763,0.199163294837658,0.1,0.9,0.1,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.348097410541001,0.331495303232398,0.120363980120767,0.729305298587194,0.269503204636676,0.00714284895184805,0,0.0151952901550792,0.200402285775978,0.177253189328104,0.1,0.9,0.1,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.389691495420727,0.403585561817964,0.121448677500141,0.639025335323648,0.368997179264985,0.0285713626610759,0,0.03122851696063,0.206961016677291,0.2079900386352,0.2,0.5,0.5,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.389691495420727,0.403585561817964,0.121448677500141,0.639025335323648,0.368997179264985,0.0285713626610759,0,0.03122851696063,0.206961016677291,0.2079900386352,0.2,0.5,0.5,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.379824696620824,0.387179656103828,0.122172413932629,0.637654830223223,0.356465994774103,0.0285713626610759,0,0.0313847366952198,0.200070712800136,0.199937159614579,0.2,0.5,0.5,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.372167539603919,0.40365234323606,0.138014902860144,0.720301979813132,0.306631961792002,0.0285713626610759,0,0.0311517034135468,0.175637228854554,0.181818181818182,0.2,0.5,0.5,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.372167539603919,0.40365234323606,0.138014902860144,0.720301979813132,0.306631961792002,0.0285713626610759,0,0.0311517034135468,0.175637228854554,0.181818181818182,0.2,0.5,0.5,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.363375831627662,0.388647840187179,0.139384206209393,0.716942042677374,0.298156265803247,0.0285713626610759,0,0.0311590016413627,0.171452041676932,0.175964716287297,0.2,0.5,0.5,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.335345147127163,0.340232736243553,0.141945885868171,0.783978902455897,0.244606077259241,0.0214285590671941,0,0.0302041498175535,0.14570892875648,0.150687848515848,0.2,0.5,0.5,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.335345147127163,0.340232736243553,0.141945885868171,0.783978902455897,0.244606077259241,0.0214285590671941,0,0.0302041498175535,0.14570892875648,0.150687848515848,0.2,0.5,0.5,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.327229463950661,0.328456290491657,0.142235603677737,0.780390623779927,0.237838249701882,0.0214285590671941,0,0.0301104028494961,0.142667601525402,0.144652347755981,0.2,0.5,0.5,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.282689816820984,0.269198638026404,0.145034962201909,0.845018171291162,0.185469758125931,0.0142856945592105,0,0.0299214416154849,0.115287597057877,0.113252313183102,0.2,0.5,0.5,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.282689816820984,0.269198638026404,0.145034962201909,0.845018171291162,0.185469758125931,0.0142856945592105,0,0.0299214416154849,0.115287597057877,0.113252313183102,0.2,0.5,0.5,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.274900492455241,0.258255140234836,0.143511606354263,0.841466859435436,0.179577291694675,0.0142856945592105,0,0.0297626047627991,0.112724749100367,0.108594258433415,0.2,0.5,0.5,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401646706963259,0.411449512757156,0.112640462697194,0.605687601948693,0.407525525570566,0.0214285590671941,0,0.0299677328518932,0.230401012367911,0.239980449657869,0.2,0.7,0.3,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401646706963259,0.411449512757156,0.112640462697194,0.605687601948693,0.407525525570566,0.0214285590671941,0,0.0299677328518932,0.230401012367911,0.239980449657869,0.2,0.7,0.3,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.38948382711723,0.395131874298541,0.111014360097853,0.602592988432628,0.392744095004862,0.0250000334891473,0,0.0306337856525276,0.219491110645202,0.229728157147512,0.2,0.7,0.3,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.39842885103092,0.455638788986694,0.13523912072543,0.698958636339837,0.351945270226183,0.0214285590671941,0,0.0301544016507685,0.204079718904384,0.214530093562352,0.2,0.7,0.3,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.39842885103092,0.455638788986694,0.13523912072543,0.698958636339837,0.351945270226183,0.0214285590671941,0,0.0301544016507685,0.204079718904384,0.214530093562352,0.2,0.7,0.3,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.388391786309851,0.437084221053089,0.134584938307906,0.695317592367572,0.341629745193669,0.0214285590671941,0,0.0306839495428867,0.196003960891139,0.205010938881907,0.2,0.7,0.3,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.366882831990015,0.363955268717173,0.151981561470157,0.778992255888124,0.282464475628765,0.0214285590671941,0,0.0295685671053132,0.170613585432632,0.176876192749228,0.2,0.7,0.3,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.366882831990015,0.363955268717173,0.151981561470157,0.778992255888124,0.282464475628765,0.0214285590671941,0,0.0295685671053132,0.170613585432632,0.176876192749228,0.2,0.7,0.3,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.357845842863902,0.360442917143948,0.151260119362571,0.7756116755775,0.274469411514314,0.0214285590671941,0,0.0302098107115611,0.164048534186617,0.168377612476454,0.2,0.7,0.3,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.326211997096019,0.305126620248332,0.164371742168937,0.84103540678526,0.226056310049246,0.0142856945592105,0,0.0297980256155154,0.138448982122396,0.130896473283873,0.2,0.7,0.3,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.326211997096019,0.305126620248332,0.164371742168937,0.84103540678526,0.226056310049246,0.0142856945592105,0,0.0297980256155154,0.138448982122396,0.130896473283873,0.2,0.7,0.3,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.318665059044345,0.294883780849145,0.163193085191047,0.837802510062168,0.220008026757548,0.0178571268132023,0,0.0304639844540457,0.133404351458166,0.128014628903469,0.2,0.7,0.3,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.389679371071473,0.389281168906299,0.110671703703776,0.546035018732069,0.435389704251997,0.0214285590671941,0,0.0260398840918972,0.250691386326635,0.261043615882326,0.2,0.9,0.1,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.389679371071473,0.389281168906299,0.110671703703776,0.546035018732069,0.435389704251997,0.0214285590671941,0,0.0260398840918972,0.250691386326635,0.261043615882326,0.2,0.9,0.1,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.377857387906325,0.371428571428571,0.107520003226027,0.543291493236989,0.41856285348296,0.0214285590671941,0,0.0271982367742422,0.238890600650707,0.24785877205232,0.2,0.9,0.1,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.398489047093099,0.414456419430644,0.121322038688291,0.644829750738523,0.384643514533214,0.0214285590671941,0,0.0275546123214321,0.225862634405231,0.234860121956896,0.2,0.9,0.1,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.398489047093099,0.414456419430644,0.121322038688291,0.644829750738523,0.384643514533214,0.0214285590671941,0,0.0275546123214321,0.225862634405231,0.234860121956896,0.2,0.9,0.1,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.387120161035146,0.403799654576857,0.120706313295135,0.640606870588455,0.372026926676484,0.0214285590671941,0,0.0277896055488931,0.217349432348167,0.223874691616627,0.2,0.9,0.1,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.38819407472217,0.414461861881194,0.142966936335455,0.728003506152512,0.324918971854065,0.0214285590671941,0,0.0288095736903213,0.19904920083364,0.210201089233347,0.2,0.9,0.1,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.38819407472217,0.414461861881194,0.142966936335455,0.728003506152512,0.324918971854065,0.0214285590671941,0,0.0288095736903213,0.19904920083364,0.210201089233347,0.2,0.9,0.1,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378284837637134,0.403473193886045,0.142738287828826,0.723215037175597,0.315662004104077,0.0214285590671941,0,0.0291641597966722,0.192164598933387,0.19994879672299,0.2,0.9,0.1,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.358554311276222,0.356365069131027,0.161932829499528,0.800711128162708,0.269018737102371,0.0142856945592105,0,0.0287946360688622,0.166491298580605,0.162346054655431,0.2,0.9,0.1,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.358554311276222,0.356365069131027,0.161932829499528,0.800711128162708,0.269018737102371,0.0142856945592105,0,0.0287946360688622,0.166491298580605,0.162346054655431,0.2,0.9,0.1,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.349195923451988,0.345514024381677,0.162076477200531,0.795601782363391,0.261240588226714,0.0142856945592105,0,0.0291987030926603,0.160688447671846,0.158621595042386,0.2,0.9,0.1,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.40089498568148,0.418792960679171,0.128694310164103,0.714020026285608,0.359534697855285,0.0214285425717221,0,0.0163756409887808,0.221059924259749,0.230752716592998,0.3,0.5,0.5,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.40089498568148,0.418792960679171,0.128694310164103,0.714020026285608,0.359534697855285,0.0214285425717221,0,0.0163756409887808,0.221059924259749,0.230752716592998,0.3,0.5,0.5,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.38147138083559,0.403126510878324,0.133515532929872,0.722055920844314,0.333760051370787,0.0214285425717221,0,0.0176212142132387,0.206378215799389,0.223844552849334,0.3,0.5,0.5,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.377925193719759,0.363447492773098,0.149299250339134,0.802396402133888,0.295443269659384,0.0142856945592105,0,0.0167763813244135,0.188289225571067,0.185357843575483,0.3,0.5,0.5,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.377925193719759,0.363447492773098,0.149299250339134,0.802396402133888,0.295443269659384,0.0142856945592105,0,0.0167763813244135,0.188289225571067,0.185357843575483,0.3,0.5,0.5,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.36026582292303,0.354984187547425,0.155239912752301,0.808383520980404,0.276688885675534,0.0142856945592105,0,0.0175167773096129,0.178076270286334,0.174089944761217,0.3,0.5,0.5,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.322389633288248,0.298631621731473,0.15079626914188,0.864939684338267,0.224094449656753,0.0142856945592105,0,0.0162660578413291,0.148947993295174,0.150155405036994,0.3,0.5,0.5,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.322389633288248,0.298631621731473,0.15079626914188,0.864939684338267,0.224094449656753,0.0142856945592105,0,0.0162660578413291,0.148947993295174,0.150155405036994,0.3,0.5,0.5,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.308808944333187,0.29209756355552,0.153728722853852,0.871148282024018,0.212218673880536,0.0142856945592105,0,0.0169330035184498,0.142618751297909,0.141317571076044,0.3,0.5,0.5,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.258697104633721,0.224493193745172,0.14495945627892,0.897954100923254,0.164898943827556,0.0142856945592105,0,0.0156717784008189,0.113537264082335,0.108873927258227,0.3,0.5,0.5,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.258697104633721,0.224493193745172,0.14495945627892,0.897954100923254,0.164898943827556,0.0142856945592105,0,0.0156717784008189,0.113537264082335,0.108873927258227,0.3,0.5,0.5,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.249438554154547,0.217219288516612,0.1464733341404,0.903923054622627,0.158041676791875,0.0142856945592105,0,0.0163806538127361,0.10947360779932,0.106565619892795,0.3,0.5,0.5,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.410751928609036,0.452285200708562,0.118965138645837,0.674129710273985,0.393420716390525,0.0142856945592105,0,0.011614164244654,0.243969727013685,0.255430304873131,0.3,0.7,0.3,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.410751928609036,0.452285200708562,0.118965138645837,0.674129710273985,0.393420716390525,0.0142856945592105,0,0.011614164244654,0.243969727013685,0.255430304873131,0.3,0.7,0.3,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.391290745039198,0.415702625405701,0.121528619807133,0.679811856326128,0.364802992299439,0.0142856945592105,0,0.0147602306132289,0.228479057358409,0.244187591361122,0.3,0.7,0.3,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.405030278998504,0.420330193167761,0.14646926626251,0.779967819902753,0.337759595621869,0.0142856945592105,0,0.0115603017699778,0.214119307974592,0.218893694047693,0.3,0.7,0.3,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.405030278998504,0.420330193167761,0.14646926626251,0.779967819902753,0.337759595621869,0.0142856945592105,0,0.0115603017699778,0.214119307974592,0.218893694047693,0.3,0.7,0.3,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.387639731241547,0.40036616026233,0.1516212593926,0.784668527974253,0.318053047242091,0.0142856945592105,0,0.0135330386575942,0.203553759957418,0.205797353448658,0.3,0.7,0.3,0.9,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.361459603876922,0.345687083819992,0.170519360067332,0.85783868937162,0.26741286795639,0.0142856945592105,0,0.0115400361068406,0.176300630854412,0.175207102322691,0.3,0.7,0.3,1.2,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.361459603876922,0.345687083819992,0.170519360067332,0.85783868937162,0.26741286795639,0.0142856945592105,0,0.0115400361068406,0.176300630854412,0.175207102322691,0.3,0.7,0.3,1.2,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.349834542418667,0.33375988251481,0.172085020371331,0.861476285267412,0.255673326354859,0.00714284560736243,0,0.0133884792909431,0.170553542852308,0.168114809631428,0.3,0.7,0.3,1.2,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.301000242260306,0.278820629503223,0.163275403569551,0.902414709203192,0.201068768120125,0.00714284560736243,0,0.0114755347468482,0.139647209364042,0.140541192490662,0.3,0.7,0.3,1.5,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.301000242260306,0.278820629503223,0.163275403569551,0.902414709203192,0.201068768120125,0.00714284560736243,0,0.0114755347468482,0.139647209364042,0.140541192490662,0.3,0.7,0.3,1.5,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.291942687526352,0.270377336151563,0.163109567718232,0.904374764783445,0.193723455614904,0.00714284560736243,0,0.0114827163910532,0.135962533002215,0.140541192490662,0.3,0.7,0.3,1.5,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402343861019723,0.409320895541555,0.105927408491834,0.620369066420821,0.415696317883656,0.0214285425717221,0,0.00928846411715748,0.256181753534804,0.259160465628861,0.3,0.9,0.1,0.6,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402343861019723,0.409320895541555,0.105927408491834,0.620369066420821,0.415696317883656,0.0214285425717221,0,0.00928846411715748,0.256181753534804,0.259160465628861,0.3,0.9,0.1,0.6,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.382878672731883,0.386933388364498,0.105907363216161,0.626256740832042,0.383163749207269,0.0214285425717221,0,0.0120949528934596,0.239318427369435,0.253295351554562,0.3,0.9,0.1,0.6,0.2,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402650561259952,0.448862542755078,0.127977822343279,0.711696449017472,0.363706244756267,0.0142856945592105,0,0.00901886517982488,0.229517129348947,0.229668008002405,0.3,0.9,0.1,0.9,0.05,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402650561259952,0.448862542755078,0.127977822343279,0.711696449017472,0.363706244756267,0.0142856945592105,0,0.00901886517982488,0.229517129348947,0.229668008002405,0.3,0.9,0.1,0.9,0.1,,,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.385537266778777,0.414308378031276,0.130870190762835,0.716559623408889,0.341004592997315,0.0214285425717221,0,0.0109374941265055,0.217125676647219,0.224536043193021,0.3,0.9,0.1,0.9,0.2,,,NaN,NaN,NaN,NaN
