model,target_fps,optimization_mode,n_validation_recordings,mean_F1,median_F1,std_F1,mean_precision,mean_recall,mean_median_abs_timing_error_sec,median_median_abs_timing_error_sec,mean_signed_timing_error_sec,mean_timing_weighted_recall,median_timing_weighted_recall,smoothing_window_sec,derivative_weight,amplitude_weight,event_score_threshold,baseline_min_event_distance_sec,ar_model,method,optimize_b,optimize_pars,oasis_threshold_z,oasis_min_event_distance_sec,mlspike_use_autocalibration,mlspike_a,mlspike_tau,mlspike_sigma,mlspike_saturation,mlspike_drift_parameter,mlspike_amin,mlspike_amax,mlspike_taumin,mlspike_taumax
SimpleBaseline,10,spike_bins,14,0.387613400479253,0.405833173169325,0.113550456850998,0.623472544884076,0.376232958829528,0.00714284895184805,0,0.0142216626385746,0.261679867539709,0.269281863347921,0.1,0.8,0.2,1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.406326405407529,0.42422913343966,0.107665888702704,0.658792193315678,0.377864869476503,0,0,0.0130301832467402,0.267642425953397,0.251475918263123,0.1,0.8,0.2,1.1,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.406326405407529,0.42422913343966,0.107665888702704,0.658792193315678,0.377864869476503,0,0,0.0130301832467402,0.267642425953397,0.251475918263123,0.1,0.8,0.2,1.1,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.406326405407529,0.42422913343966,0.107665888702704,0.658792193315678,0.377864869476503,0,0,0.0130301832467402,0.267642425953397,0.251475918263123,0.1,0.8,0.2,1.1,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.406326405407529,0.42422913343966,0.107665888702704,0.658792193315678,0.377864869476503,0,0,0.0130301832467402,0.267642425953397,0.251475918263123,0.1,0.8,0.2,1.1,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.386342236236381,0.399840571742716,0.114301971197835,0.654310665633683,0.354817785445194,0.00357142447592402,0,0.0144143608278815,0.251143523035178,0.244593303200485,0.1,0.8,0.2,1.1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402034848656401,0.413920522271735,0.114882558137511,0.687982248045159,0.355640269542758,0,0,0.0136775420161908,0.254742687645288,0.236445067223028,0.1,0.8,0.2,1.2,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402034848656401,0.413920522271735,0.114882558137511,0.687982248045159,0.355640269542758,0,0,0.0136775420161908,0.254742687645288,0.236445067223028,0.1,0.8,0.2,1.2,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402034848656401,0.413920522271735,0.114882558137511,0.687982248045159,0.355640269542758,0,0,0.0136775420161908,0.254742687645288,0.236445067223028,0.1,0.8,0.2,1.2,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.402034848656401,0.413920522271735,0.114882558137511,0.687982248045159,0.355640269542758,0,0,0.0136775420161908,0.254742687645288,0.236445067223028,0.1,0.8,0.2,1.2,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.382959186239489,0.392025862068966,0.120670266160969,0.683509883625431,0.335007411520689,0.00357142447592402,0,0.0149677143514543,0.240070345075498,0.228966785875809,0.1,0.8,0.2,1.2,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.393582151846614,0.400710177155047,0.117113056208073,0.721178724479435,0.327665387099754,0,0,0.0150525177981388,0.237852141246737,0.211788806830551,0.1,0.8,0.2,1.3,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.393582151846614,0.400710177155047,0.117113056208073,0.721178724479435,0.327665387099754,0,0,0.0150525177981388,0.237852141246737,0.211788806830551,0.1,0.8,0.2,1.3,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.393582151846614,0.400710177155047,0.117113056208073,0.721178724479435,0.327665387099754,0,0,0.0150525177981388,0.237852141246737,0.211788806830551,0.1,0.8,0.2,1.3,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.393582151846614,0.400710177155047,0.117113056208073,0.721178724479435,0.327665387099754,0,0,0.0150525177981388,0.237852141246737,0.211788806830551,0.1,0.8,0.2,1.3,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.376355187084525,0.371636237159574,0.123312542051844,0.717004256442127,0.310315611853051,0,0,0.0161399676772486,0.225382257553615,0.21001260789627,0.1,0.8,0.2,1.3,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378302905354224,0.365886039530514,0.123997520288397,0.745074037953863,0.299160801386881,0,0,0.0148952482020823,0.221337662650886,0.201692805798872,0.1,0.8,0.2,1.4,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378302905354224,0.365886039530514,0.123997520288397,0.745074037953863,0.299160801386881,0,0,0.0148952482020823,0.221337662650886,0.201692805798872,0.1,0.8,0.2,1.4,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378302905354224,0.365886039530514,0.123997520288397,0.745074037953863,0.299160801386881,0,0,0.0148952482020823,0.221337662650886,0.201692805798872,0.1,0.8,0.2,1.4,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378302905354224,0.365886039530514,0.123997520288397,0.745074037953863,0.299160801386881,0,0,0.0148952482020823,0.221337662650886,0.201692805798872,0.1,0.8,0.2,1.4,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.363883642551746,0.33270082226439,0.129736667364951,0.741900893166999,0.285555355456263,0.00714284895184805,0,0.0158806960481746,0.211302485088713,0.195184411790281,0.1,0.8,0.2,1.4,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.398362318685463,0.427407679502406,0.135596962941266,0.411426696839484,0.565131941373004,0,0,0.00745726517386491,0.365733780629601,0.366599234572583,0.1,0.9,0.1,0.4,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.398362318685463,0.427407679502406,0.135596962941266,0.411426696839484,0.565131941373004,0,0,0.00745726517386491,0.365733780629601,0.366599234572583,0.1,0.9,0.1,0.4,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.398362318685463,0.427407679502406,0.135596962941266,0.411426696839484,0.565131941373004,0,0,0.00745726517386491,0.365733780629601,0.366599234572583,0.1,0.9,0.1,0.4,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.398362318685463,0.427407679502406,0.135596962941266,0.411426696839484,0.565131941373004,0,0,0.00745726517386491,0.365733780629601,0.366599234572583,0.1,0.9,0.1,0.4,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.370864572418336,0.387103941696663,0.119191349983224,0.408840260166453,0.49860485840208,0.00714284895184805,0,0.0111007749333126,0.321559532074253,0.337504906750132,0.1,0.9,0.1,0.4,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.407239859540376,0.433643214792283,0.131103754452775,0.44778059714553,0.547749118095823,0,0,0.00845047605270513,0.35734958673217,0.358329426229773,0.1,0.9,0.1,0.5,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.407239859540376,0.433643214792283,0.131103754452775,0.44778059714553,0.547749118095823,0,0,0.00845047605270513,0.35734958673217,0.358329426229773,0.1,0.9,0.1,0.5,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.407239859540376,0.433643214792283,0.131103754452775,0.44778059714553,0.547749118095823,0,0,0.00845047605270513,0.35734958673217,0.358329426229773,0.1,0.9,0.1,0.5,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.407239859540376,0.433643214792283,0.131103754452775,0.44778059714553,0.547749118095823,0,0,0.00845047605270513,0.35734958673217,0.358329426229773,0.1,0.9,0.1,0.5,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378593653284024,0.386690313905504,0.118958036580425,0.444335601325507,0.486337711648535,0.00714284895184805,0,0.0117538526025642,0.315897267834801,0.329776230952635,0.1,0.9,0.1,0.5,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414427692369727,0.426043222847056,0.125162764266503,0.482670389735829,0.528164088943062,0,0,0.00974866351990026,0.34816984655417,0.347062167734274,0.1,0.9,0.1,0.6,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414427692369727,0.426043222847056,0.125162764266503,0.482670389735829,0.528164088943062,0,0,0.00974866351990026,0.34816984655417,0.347062167734274,0.1,0.9,0.1,0.6,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414427692369727,0.426043222847056,0.125162764266503,0.482670389735829,0.528164088943062,0,0,0.00974866351990026,0.34816984655417,0.347062167734274,0.1,0.9,0.1,0.6,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414427692369727,0.426043222847056,0.125162764266503,0.482670389735829,0.528164088943062,0,0,0.00974866351990026,0.34816984655417,0.347062167734274,0.1,0.9,0.1,0.6,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.386545453397448,0.380623299986169,0.117118496610379,0.478900078414864,0.473900228370179,0.00714284895184805,0,0.0122228551736948,0.310813420278994,0.319383297205122,0.1,0.9,0.1,0.6,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414139373284404,0.416747057688597,0.115338253791787,0.511426316243723,0.503104479158385,0,0,0.0101847801208639,0.334115055319258,0.334906764031624,0.1,0.9,0.1,0.7,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414139373284404,0.416747057688597,0.115338253791787,0.511426316243723,0.503104479158385,0,0,0.0101847801208639,0.334115055319258,0.334906764031624,0.1,0.9,0.1,0.7,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414139373284404,0.416747057688597,0.115338253791787,0.511426316243723,0.503104479158385,0,0,0.0101847801208639,0.334115055319258,0.334906764031624,0.1,0.9,0.1,0.7,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414139373284404,0.416747057688597,0.115338253791787,0.511426316243723,0.503104479158385,0,0,0.0101847801208639,0.334115055319258,0.334906764031624,0.1,0.9,0.1,0.7,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.386620058749078,0.360753276641127,0.112099170822108,0.506301153257858,0.455570835504836,0.00714284895184805,0,0.0123939868087344,0.301247826182499,0.309718513053823,0.1,0.9,0.1,0.7,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414993870628769,0.410071258431914,0.107352004138104,0.53748954406806,0.479857135867031,0,0,0.0104186344339089,0.320520304973053,0.321141783010338,0.1,0.9,0.1,0.8,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414993870628769,0.410071258431914,0.107352004138104,0.53748954406806,0.479857135867031,0,0,0.0104186344339089,0.320520304973053,0.321141783010338,0.1,0.9,0.1,0.8,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414993870628769,0.410071258431914,0.107352004138104,0.53748954406806,0.479857135867031,0,0,0.0104186344339089,0.320520304973053,0.321141783010338,0.1,0.9,0.1,0.8,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.414993870628769,0.410071258431914,0.107352004138104,0.53748954406806,0.479857135867031,0,0,0.0104186344339089,0.320520304973053,0.321141783010338,0.1,0.9,0.1,0.8,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.38778127508314,0.379060759394367,0.107836004149645,0.531798604848688,0.437674251791514,0.00714284895184805,0,0.0122971993004927,0.291734477255083,0.301523243731064,0.1,0.9,0.1,0.8,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.41099139821093,0.4170639721056,0.100920920559945,0.565474091320707,0.448916940653388,0,0,0.0114908174992716,0.30573626014736,0.304242132235387,0.1,0.9,0.1,0.9,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.41099139821093,0.4170639721056,0.100920920559945,0.565474091320707,0.448916940653388,0,0,0.0114908174992716,0.30573626014736,0.304242132235387,0.1,0.9,0.1,0.9,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.41099139821093,0.4170639721056,0.100920920559945,0.565474091320707,0.448916940653388,0,0,0.0114908174992716,0.30573626014736,0.304242132235387,0.1,0.9,0.1,0.9,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.41099139821093,0.4170639721056,0.100920920559945,0.565474091320707,0.448916940653388,0,0,0.0114908174992716,0.30573626014736,0.304242132235387,0.1,0.9,0.1,0.9,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.387197367819513,0.393310313557253,0.104799666625311,0.560230610059556,0.415128962741301,0.00714284895184805,0,0.0131934915480845,0.281882919486775,0.29304129893141,0.1,0.9,0.1,0.9,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.408804319113723,0.427883274842556,0.0974320169704708,0.591488156029464,0.422530686309289,0,0,0.0121541872802181,0.292480545799796,0.287634987004728,0.1,0.9,0.1,1,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.408804319113723,0.427883274842556,0.0974320169704708,0.591488156029464,0.422530686309289,0,0,0.0121541872802181,0.292480545799796,0.287634987004728,0.1,0.9,0.1,1,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.408804319113723,0.427883274842556,0.0974320169704708,0.591488156029464,0.422530686309289,0,0,0.0121541872802181,0.292480545799796,0.287634987004728,0.1,0.9,0.1,1,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.408804319113723,0.427883274842556,0.0974320169704708,0.591488156029464,0.422530686309289,0,0,0.0121541872802181,0.292480545799796,0.287634987004728,0.1,0.9,0.1,1,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.38614550984325,0.406805304611714,0.103987117271687,0.587172512609781,0.392860426821674,0.00714284895184805,0,0.0140189893146604,0.270929827839318,0.278706346824279,0.1,0.9,0.1,1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.405086886459631,0.424353794415471,0.0974742855546152,0.623038678556431,0.39739991025034,0,0,0.0120464904893054,0.278980606696187,0.265860039439793,0.1,0.9,0.1,1.1,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.405086886459631,0.424353794415471,0.0974742855546152,0.623038678556431,0.39739991025034,0,0,0.0120464904893054,0.278980606696187,0.265860039439793,0.1,0.9,0.1,1.1,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.405086886459631,0.424353794415471,0.0974742855546152,0.623038678556431,0.39739991025034,0,0,0.0120464904893054,0.278980606696187,0.265860039439793,0.1,0.9,0.1,1.1,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.405086886459631,0.424353794415471,0.0974742855546152,0.623038678556431,0.39739991025034,0,0,0.0120464904893054,0.278980606696187,0.265860039439793,0.1,0.9,0.1,1.1,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.384806633922037,0.398949309397071,0.105431598726374,0.61776366132667,0.373535584922134,0.00714284895184805,0,0.0139278006260571,0.261102594918728,0.258121891315639,0.1,0.9,0.1,1.1,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401716166482047,0.418952560969988,0.105531837428911,0.659732402586044,0.369052114483011,0,0,0.0129345971052592,0.261614751933561,0.248400348853422,0.1,0.9,0.1,1.2,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401716166482047,0.418952560969988,0.105531837428911,0.659732402586044,0.369052114483011,0,0,0.0129345971052592,0.261614751933561,0.248400348853422,0.1,0.9,0.1,1.2,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401716166482047,0.418952560969988,0.105531837428911,0.659732402586044,0.369052114483011,0,0,0.0129345971052592,0.261614751933561,0.248400348853422,0.1,0.9,0.1,1.2,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.401716166482047,0.418952560969988,0.105531837428911,0.659732402586044,0.369052114483011,0,0,0.0129345971052592,0.261614751933561,0.248400348853422,0.1,0.9,0.1,1.2,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.382914744066526,0.385932036121142,0.11290734153374,0.65448940858337,0.348062240022223,0.00714284895184805,0,0.0145512118836938,0.246017996103753,0.24185268220835,0.1,0.9,0.1,1.2,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.394954470454064,0.409441831220203,0.111922438501294,0.68536472006892,0.345039187920496,0,0,0.0128092766644762,0.248531778830876,0.23236771910303,0.1,0.9,0.1,1.3,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.394954470454064,0.409441831220203,0.111922438501294,0.68536472006892,0.345039187920496,0,0,0.0128092766644762,0.248531778830876,0.23236771910303,0.1,0.9,0.1,1.3,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.394954470454064,0.409441831220203,0.111922438501294,0.68536472006892,0.345039187920496,0,0,0.0128092766644762,0.248531778830876,0.23236771910303,0.1,0.9,0.1,1.3,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.394954470454064,0.409441831220203,0.111922438501294,0.68536472006892,0.345039187920496,0,0,0.0128092766644762,0.248531778830876,0.23236771910303,0.1,0.9,0.1,1.3,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378642147472308,0.379769240854858,0.1173747495872,0.681227550418887,0.327736636994287,0.00714284895184805,0,0.0143274213557382,0.235407864795981,0.229764981309468,0.1,0.9,0.1,1.3,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.386148336520065,0.390256876214682,0.118379942289438,0.712808526606457,0.320282124050953,0,0,0.0131883139589903,0.234161291474598,0.219613249328378,0.1,0.9,0.1,1.4,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.386148336520065,0.390256876214682,0.118379942289438,0.712808526606457,0.320282124050953,0,0,0.0131883139589903,0.234161291474598,0.219613249328378,0.1,0.9,0.1,1.4,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.386148336520065,0.390256876214682,0.118379942289438,0.712808526606457,0.320282124050953,0,0,0.0131883139589903,0.234161291474598,0.219613249328378,0.1,0.9,0.1,1.4,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.386148336520065,0.390256876214682,0.118379942289438,0.712808526606457,0.320282124050953,0,0,0.0131883139589903,0.234161291474598,0.219613249328378,0.1,0.9,0.1,1.4,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.370871100005295,0.366432403352987,0.123836675655723,0.708676187436529,0.305198259508911,0.00714284895184805,0,0.0145654394898959,0.222861385240436,0.211564115356863,0.1,0.9,0.1,1.4,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.385762342617958,0.40125353376331,0.130669657151245,0.544920325193925,0.42872298441545,0.0214284981530923,0,0.024104036179179,0.260362110867252,0.289707137236029,0.15,0.5,0.5,0.4,0.03,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.385762342617958,0.40125353376331,0.130669657151245,0.544920325193925,0.42872298441545,0.0214284981530923,0,0.024104036179179,0.260362110867252,0.289707137236029,0.15,0.5,0.5,0.4,0.05,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.385762342617958,0.40125353376331,0.130669657151245,0.544920325193925,0.42872298441545,0.0214284981530923,0,0.024104036179179,0.260362110867252,0.289707137236029,0.15,0.5,0.5,0.4,0.08,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.385762342617958,0.40125353376331,0.130669657151245,0.544920325193925,0.42872298441545,0.0214284981530923,0,0.024104036179179,0.260362110867252,0.289707137236029,0.15,0.5,0.5,0.4,0.1,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SimpleBaseline,10,spike_bins,14,0.378697952972551,0.400589970501475,0.131429484870638,0.54393365234822,0.418139028020253,0.0214284981530923,0,0.0244075212634749,0.254382723539824,0.278435579779195,0.15,0.5,0.5,0.4,0.15,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
