dataset_name,dataset_id,recording_idx,cell_num,target_fps,actual_fps,model,evaluation_mode,status,error_message,tolerance_sec,tolerance_bins,burst_gap_sec,n_true_events,n_predicted_events,n_predicted_events_from_model,n_matched_events,TP,FP,FN,precision,recall,F1,mean_abs_timing_error_sec,median_abs_timing_error_sec,mean_signed_timing_error_sec,median_signed_timing_error_sec,std_timing_error_sec,mean_timing_score,total_timing_score,timing_weighted_recall
data.2.train.preprocessed.mat,2,4,4,100,100.000230211582,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,1226,316,316,254,254,62,972,0.80379746835443,0.207177814029364,0.329442282749676,0.0288975712697196,0.0199999539577896,-0.00968501707404774,-0.00999997697889481,0.038106005236524,0.711024287302803,180.600168974912,0.147308457565181
data.2.train.preprocessed.mat,2,4,4,100,100.000230211582,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,449,316,316,246,246,70,203,0.778481012658228,0.547884187082405,0.643137254901961,0.0390649507183655,0.0399999079155793,0.00247966908826253,0.00999997697889481,0.047353851162303,0.609350492816345,149.900221232821,0.333853499404946
data.2.train.preprocessed.mat,2,4,4,100,100.000230211582,OASIS,spike_bins,ok,,0.1,10,0.1,1226,1072,1072,411,411,661,815,0.38339552238806,0.335236541598695,0.357702349869452,0.036812567321333,0.0299999309366844,-0.00226276851347255,0,0.0468206615374289,0.63187432678667,259.700348309321,0.211827364036967
data.2.train.preprocessed.mat,2,4,4,100,100.000230211582,OASIS,burst_onsets,ok,,0.1,10,0.1,449,1072,1072,329,329,743,120,0.306902985074627,0.732739420935412,0.432610124917817,0.0473251190156207,0.0499998848944741,0.00100303720457,0,0.0556492806732838,0.526748809843792,173.300358438608,0.385969617903358
data.2.train.preprocessed.mat,2,4,4,50,50.0001151057909,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,1108,317,317,262,262,55,846,0.826498422712934,0.236462093862816,0.367719298245614,0.0290839025111368,0.0199999539577896,-0.00450380642560912,0,0.041387961569216,0.709160974888632,185.800175420822,0.167689689007962
data.2.train.preprocessed.mat,2,4,4,50,50.0001151057909,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,441,317,317,253,253,64,188,0.798107255520505,0.573696145124717,0.66754617414248,0.0421342903537623,0.0399999079155793,0.00830037614848977,0.0199999539577896,0.0509187869447032,0.578657096462377,146.400245404981,0.331973345589527
data.2.train.preprocessed.mat,2,4,4,50,50.0001151057909,OASIS,spike_bins,ok,,0.1,5,0.1,1108,1000,1000,366,366,634,742,0.366,0.330324909747292,0.347248576850095,0.0346993736699355,0.0199999539577896,0.000710380878282145,0,0.0463758228865189,0.653006263300645,239.000292368036,0.215704234989202
data.2.train.preprocessed.mat,2,4,4,50,50.0001151057909,OASIS,burst_onsets,ok,,0.1,5,0.1,441,1000,1000,310,310,690,131,0.31,0.702947845804989,0.430256766134629,0.0457418301808801,0.0399999079155793,0.00716127383649887,0.0199999539577896,0.0543183036912488,0.542581698191199,168.200326439272,0.381406635916716
data.2.train.preprocessed.mat,2,4,4,20,20.0000460423164,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,888,315,315,265,265,50,623,0.841269841269841,0.298423423423423,0.440565253532835,0.0299999309366844,0,0.00773583124782429,0,0.0446636879093326,0.700000690633155,185.500183017786,0.208896602497507
data.2.train.preprocessed.mat,2,4,4,20,20.0000460423164,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,422,315,315,248,248,67,174,0.787301587301587,0.587677725118483,0.672998643147897,0.0514111719681084,0.0499998848944741,0.0268144543990526,0.0499998848944741,0.0574131880865145,0.485888280318916,120.500293519091,0.285545719239552
data.2.train.preprocessed.mat,2,4,4,20,20.0000460423164,OASIS,spike_bins,ok,,0.1,2,0.1,888,506,506,306,306,200,582,0.604743083003953,0.344594594594595,0.439024390243902,0.0321894683797758,0.0499998848944741,0.000163398316648608,0,0.0481625857313433,0.678105316202242,207.500226757886,0.233671426529151
data.2.train.preprocessed.mat,2,4,4,20,20.0000460423164,OASIS,burst_onsets,ok,,0.1,2,0.1,422,506,506,273,273,233,149,0.539525691699605,0.646919431279621,0.588362068965517,0.0485346868023283,0.0499998848944741,0.00970693736046566,0,0.0599255684004112,0.514653131976717,140.500305029644,0.332939111444653
data.2.train.preprocessed.mat,2,4,4,10,10.0000230211582,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,713,290,290,256,256,34,457,0.882758620689655,0.359046283309958,0.510468594217348,0.0394530341745459,0,0.0339842967642128,0,0.0529273511909591,0.605469658254541,155.000232513162,0.217391630453243
data.2.train.preprocessed.mat,2,4,4,10,10.0000230211582,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,393,290,290,221,221,69,172,0.762068965517241,0.56234096692112,0.64714494875549,0.0660631963311603,0.0999997697889482,0.0570134434090835,0.0999997697889482,0.0580605305089709,0.339368036688397,75.0003361081357,0.190840549893475
data.2.train.preprocessed.mat,2,4,4,10,10.0000230211582,OASIS,spike_bins,ok,,0.1,1,0.1,713,285,285,245,245,40,468,0.859649122807018,0.343618513323983,0.490981963927856,0.027755038145504,0,0.00653059721070682,0,0.0523836704021247,0.72244961854496,177.000156543515,0.248247063875898
data.2.train.preprocessed.mat,2,4,4,10,10.0000230211582,OASIS,burst_onsets,ok,,0.1,1,0.1,393,285,285,225,225,60,168,0.789473684210526,0.572519083969466,0.663716814159292,0.0537776539753899,0.0999997697889482,0.0288888223834739,0,0.0675534680989073,0.462223460246101,104.000278555373,0.264631752049295
data.2.train.preprocessed.mat,2,5,5,100,99.9993884373586,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,1221,286,286,265,265,21,956,0.926573426573427,0.217035217035217,0.351692103516921,0.0284530041966233,0.0200001223132763,-0.00913213132040163,-0.0100000611566382,0.0368198292965449,0.715470050345674,189.599563341604,0.155282197658971
data.2.train.preprocessed.mat,2,5,5,100,99.9993884373586,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,412,286,286,250,250,36,162,0.874125874125874,0.606796116504854,0.716332378223496,0.0384402350861171,0.0300001834699145,0.000360002201638973,0.0100000611566382,0.0468816459847572,0.615597820377416,153.899455094354,0.373542366733869
data.2.train.preprocessed.mat,2,5,5,100,99.9993884373586,OASIS,spike_bins,ok,,0.1,10,0.1,1221,1068,1068,416,416,652,805,0.389513108614232,0.340704340704341,0.36347750109218,0.0324761601505244,0.0200001223132763,-0.00137020068732782,0,0.0429942101256686,0.675238604310365,280.899259393112,0.230056723499682
data.2.train.preprocessed.mat,2,5,5,100,99.9993884373586,OASIS,burst_onsets,ok,,0.1,10,0.1,412,1068,1068,335,335,733,77,0.313670411985019,0.813106796116505,0.452702702702703,0.0440301200180336,0.0400002446265526,0.00564182554807346,0.0100000611566382,0.0521928753561841,0.559699037143931,187.499177443217,0.455095090881594
data.2.train.preprocessed.mat,2,5,5,50,49.9996942186793,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,1097,283,283,264,264,19,833,0.932862190812721,0.240656335460346,0.382608695652174,0.0268941038682314,0.0200001223132763,-0.00492427253925364,0,0.0370593452138164,0.731059123475438,192.999608597516,0.175934009660452
data.2.train.preprocessed.mat,2,5,5,50,49.9996942186793,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,405,283,283,245,245,38,160,0.865724381625442,0.604938271604938,0.712209302325582,0.0398369783219544,0.0400002446265526,0.00783678262071235,0.0200001223132763,0.0475015186732293,0.60163049136128,147.399470383514,0.363949309588923
data.2.train.preprocessed.mat,2,5,5,50,49.9996942186793,OASIS,spike_bins,ok,,0.1,5,0.1,1097,881,881,372,372,509,725,0.422247446083995,0.339106654512306,0.376137512639029,0.0332260096494752,0.0200001223132763,-0.00139785801114297,0,0.0443485959196914,0.667740281624248,248.39938476422,0.226435172984704
data.2.train.preprocessed.mat,2,5,5,50,49.9996942186793,OASIS,burst_onsets,ok,,0.1,5,0.1,405,881,881,317,317,564,88,0.359818388195233,0.782716049382716,0.493001555209953,0.0425239193663982,0.0400002446265526,0.00403787958375294,0,0.0514240796750873,0.574761269351575,182.199322384449,0.44987487008506
data.2.train.preprocessed.mat,2,5,5,20,19.9998776874717,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,875,278,278,262,262,16,613,0.942446043165468,0.299428571428571,0.454466608846487,0.0261451980622028,0,0.0124046560149137,0,0.0390102635389595,0.73854846288031,193.499697274641,0.221142511171019
data.2.train.preprocessed.mat,2,5,5,20,19.9998776874717,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,387,278,278,242,242,36,145,0.870503597122302,0.625322997416021,0.72781954887218,0.0504135314508204,0.0500003057831908,0.0355374074161521,0.0500003057831908,0.0506958934702557,0.495866277586095,119.999639175835,0.310076587017661
data.2.train.preprocessed.mat,2,5,5,20,19.9998776874717,OASIS,spike_bins,ok,,0.1,2,0.1,875,444,444,310,310,134,565,0.698198198198198,0.354285714285714,0.470053070507961,0.0272582312172879,0,0.00274195225262659,0,0.0421960321207381,0.727418200753764,225.499642233667,0.257713876838477
data.2.train.preprocessed.mat,2,5,5,20,19.9998776874717,OASIS,burst_onsets,ok,,0.1,2,0.1,387,444,444,272,272,172,115,0.612612612612613,0.702842377260982,0.654632972322503,0.0430149689458332,0.0500003057831908,0.0143383229819444,0,0.0513324170012617,0.569851142451819,154.999510746895,0.400515531645723
data.2.train.preprocessed.mat,2,5,5,10,9.99993884373586,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,693,263,263,249,249,14,444,0.946768060836502,0.359307359307359,0.52092050209205,0.039759279297477,0,0.0389560615338916,0,0.0496818913439718,0.602409638554217,150,0.216450216450216
data.2.train.preprocessed.mat,2,5,5,10,9.99993884373586,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,374,263,263,215,215,48,159,0.817490494296578,0.574866310160428,0.675039246467818,0.0734888215232014,0.100000611566382,0.0716283450289431,0.100000611566382,0.0472088255087485,0.265116279069767,57,0.152406417112299
data.2.train.preprocessed.mat,2,5,5,10,9.99993884373586,OASIS,spike_bins,ok,,0.1,1,0.1,693,254,254,235,235,19,458,0.925196850393701,0.339105339105339,0.496304118268216,0.0217022603824913,0,0.0114894319672013,0,0.0452431503985114,0.782978723404255,184,0.265512265512266
data.2.train.preprocessed.mat,2,5,5,10,9.99993884373586,OASIS,burst_onsets,ok,,0.1,1,0.1,374,254,254,219,219,35,155,0.862204724409449,0.585561497326203,0.697452229299363,0.0497719938846374,0,0.0378997751598615,0,0.059641254523509,0.502283105022831,110,0.294117647058824
data.2.train.preprocessed.mat,2,6,6,100,100.000301377429,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,322,230,230,101,101,129,221,0.439130434782609,0.313664596273292,0.365942028985507,0.0320791112415915,0.0299999095870439,-0.0144554019792357,-0.00999996986234797,0.0402609081459402,0.679208887584085,68.6000976459926,0.213043781509294
data.2.train.preprocessed.mat,2,6,6,100,100.000301377429,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,159,230,230,98,98,132,61,0.426086956521739,0.616352201257862,0.503856041131105,0.0416325275901834,0.0399998794493919,-0.00204081017598938,0,0.0498648051560939,0.583674724098166,57.2001229616203,0.35974920101648
data.2.train.preprocessed.mat,2,6,6,100,100.000301377429,OASIS,spike_bins,ok,,0.1,10,0.1,322,894,894,164,164,730,158,0.1834451901566,0.509316770186335,0.269736842105263,0.0412803633951803,0.0299999095870439,0.00335364842944596,0.00999996986234797,0.0518760227957162,0.587196366048197,96.3002040319042,0.299068956620821
data.2.train.preprocessed.mat,2,6,6,100,100.000301377429,OASIS,burst_onsets,ok,,0.1,10,0.1,159,894,894,134,134,760,25,0.149888143176734,0.842767295597484,0.254510921177588,0.0460446373512589,0.0399998794493919,-0.0024626791452051,0.00999996986234797,0.0546268903725548,0.539553626487411,72.3001859493131,0.45471815062461
data.2.train.preprocessed.mat,2,6,6,50,50.0001506887143,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,297,232,232,103,103,129,194,0.443965517241379,0.346801346801347,0.389413988657845,0.0316503900497615,0.0199999397246959,-0.0095145344321369,0,0.0417126795055812,0.683496099502385,70.4000982487456,0.237037367840894
data.2.train.preprocessed.mat,2,6,6,50,50.0001506887143,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,158,232,232,99,99,133,59,0.426724137931034,0.626582278481013,0.507692307692308,0.044646330092503,0.0399998794493919,0.00505048982946867,0.0199999397246959,0.0523988944443438,0.55353669907497,54.800133208422,0.346836286129253
data.2.train.preprocessed.mat,2,6,6,50,50.0001506887143,OASIS,spike_bins,ok,,0.1,5,0.1,297,719,719,150,150,569,147,0.208623087621697,0.505050505050505,0.295275590551181,0.0401332123808898,0.0399998794493919,0.00173332810947365,0,0.0507095310192439,0.598667876191102,89.8001814286653,0.302357513227829
data.2.train.preprocessed.mat,2,6,6,50,50.0001506887143,OASIS,burst_onsets,ok,,0.1,5,0.1,158,719,719,127,127,592,31,0.17663421418637,0.80379746835443,0.289623717217788,0.0458266335424135,0.0399998794493919,0.00141731856316743,0.0199999397246959,0.0537589185660081,0.541733664575865,68.8001754011349,0.435444148108448
data.2.train.preprocessed.mat,2,6,6,20,20.0000602754857,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,252,225,225,108,108,117,144,0.48,0.428571428571429,0.452830188679245,0.0296295403328829,0,0.000925923135402589,0,0.0463535803127375,0.703704596671171,76.0000964404865,0.301587684287645
data.2.train.preprocessed.mat,2,6,6,20,20.0000602754857,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,154,225,225,102,102,123,52,0.453333333333333,0.662337662337662,0.538258575197889,0.0534312115194083,0.0499998493117398,0.023039146251488,0.0499998493117398,0.060391103440633,0.465687884805917,47.5001642502036,0.308442625001322
data.2.train.preprocessed.mat,2,6,6,20,20.0000602754857,OASIS,spike_bins,ok,,0.1,2,0.1,252,373,373,128,128,245,124,0.343163538873995,0.507936507936508,0.4096,0.0382811346293008,0.0499998493117398,0.000781247645495935,0,0.0528643886581081,0.617188653706992,79.000147674495,0.313492649501964
data.2.train.preprocessed.mat,2,6,6,20,20.0000602754857,OASIS,burst_onsets,ok,,0.1,2,0.1,154,373,373,114,114,259,40,0.305630026809651,0.74025974025974,0.432637571157495,0.0508770396505423,0.0499998493117398,0.00877190338802453,0,0.0614158537282838,0.491229603494577,56.0001747983818,0.363637498690791
data.2.train.preprocessed.mat,2,6,6,10,10.0000301377429,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,218,195,195,104,104,91,114,0.533333333333333,0.477064220183486,0.50363196125908,0.034615280292743,0,0.0269229957832445,0,0.0525665245734296,0.65384719707257,68.0001084955473,0.311927103190584
data.2.train.preprocessed.mat,2,6,6,10,10.0000301377429,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,150,195,195,91,91,104,59,0.466666666666667,0.606666666666667,0.527536231884058,0.0681316627984147,0.0999996986234797,0.0593404805018451,0.0999996986234797,0.0576925408189831,0.318683372015853,29.0001868534426,0.193334579022951
data.2.train.preprocessed.mat,2,6,6,10,10.0000301377429,OASIS,spike_bins,ok,,0.1,1,0.1,218,170,170,105,105,65,113,0.617647058823529,0.481651376146789,0.541237113402062,0.0333332328744932,0,0.0104761589034122,0,0.0570487435228499,0.666667671255068,70.0001054817821,0.321101401292579
data.2.train.preprocessed.mat,2,6,6,10,10.0000301377429,OASIS,burst_onsets,ok,,0.1,1,0.1,150,170,170,99,99,71,51,0.582352941176471,0.66,0.61875,0.0575755840559428,0.0999996986234797,0.0333332328744932,0,0.0685116724257508,0.424244159440572,42.0001717846166,0.280001145230777
data.2.train.preprocessed.mat,2,7,7,100,99.9994251876458,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,692,493,493,222,222,271,470,0.450304259634888,0.320809248554913,0.374683544303797,0.0352704730093065,0.0300001724446975,-0.0123874585920297,-0.0100000574815658,0.0438033222326389,0.647295554725504,143.699613149062,0.207658400504425
data.2.train.preprocessed.mat,2,7,7,100,99.9994251876458,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,341,493,493,212,212,281,129,0.430020283975659,0.621700879765396,0.508393285371703,0.0444342176775236,0.0400002299262633,-0.00500002874078292,-0.00500002874078292,0.0528481135264303,0.555658229933955,117.799544745999,0.345453210398823
data.2.train.preprocessed.mat,2,7,7,100,99.9994251876458,OASIS,spike_bins,ok,,0.1,10,0.1,692,1799,1799,343,343,1456,349,0.190661478599222,0.495664739884393,0.275391409072662,0.0416620470587684,0.0400002299262633,0.000204082805746242,0,0.0520317143107762,0.583379831064848,200.099282055243,0.289160812218559
data.2.train.preprocessed.mat,2,7,7,100,99.9994251876458,OASIS,burst_onsets,ok,,0.1,10,0.1,341,1799,1799,270,270,1529,71,0.150083379655364,0.791788856304985,0.252336448598131,0.0455558174160221,0.0400002299262633,-0.00540743849003189,-0.0100000574815658,0.053796882731594,0.544442060023936,146.999356206463,0.431083156030682
data.2.train.preprocessed.mat,2,7,7,50,49.9997125938229,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,658,494,494,229,229,265,429,0.463562753036437,0.348024316109422,0.397569444444444,0.0343233413996102,0.0200001149631317,-0.00812231743044212,0,0.0445886554108682,0.656766962520704,150.399634417241,0.228570872974531
data.2.train.preprocessed.mat,2,7,7,50,49.9997125938229,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,338,494,494,213,213,281,125,0.431174089068826,0.630177514792899,0.512019230769231,0.044413400833621,0.0400002299262633,-0.000845075280132323,0,0.053387813691769,0.555866477423501,118.399559691206,0.350294555299425
data.2.train.preprocessed.mat,2,7,7,50,49.9997125938229,OASIS,spike_bins,ok,,0.1,5,0.1,658,994,994,268,268,726,390,0.269617706237425,0.407294832826748,0.324455205811138,0.0362688651943358,0.0300001724446975,0.00268658260698784,0,0.0470744280253576,0.637311626885133,170.799516005216,0.259573732530723
data.2.train.preprocessed.mat,2,7,7,50,49.9997125938229,OASIS,burst_onsets,ok,,0.1,5,0.1,338,994,994,222,222,772,116,0.223340040241449,0.656804733727811,0.333333333333333,0.0446849415392491,0.0400002299262633,0.00684688620359462,0,0.053340875195033,0.553151076566856,122.799538997842,0.363312245555746
data.2.train.preprocessed.mat,2,7,7,20,19.9998850375292,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,557,483,483,234,234,249,323,0.484472049689441,0.420107719928187,0.45,0.029914701867932,0,0.0012820586514828,0,0.0453702412555578,0.700853620004745,163.99974708111,0.294434016303609
data.2.train.preprocessed.mat,2,7,7,20,19.9998850375292,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,333,483,483,216,216,267,117,0.447204968944099,0.648648648648649,0.529411764705882,0.0467595280388032,0.0500002874078291,0.0148148999726901,0,0.0571656373381804,0.532406023591934,114.999701095858,0.345344447735308
data.2.train.preprocessed.mat,2,7,7,20,19.9998850375292,OASIS,spike_bins,ok,,0.1,2,0.1,557,645,645,257,257,388,300,0.398449612403101,0.461400359066427,0.427620632279534,0.0340468883127241,0.0500002874078291,0.00680937766254482,0,0.0494339383006605,0.65953201152748,169.499726962562,0.304308306934582
data.2.train.preprocessed.mat,2,7,7,20,19.9998850375292,OASIS,burst_onsets,ok,,0.1,2,0.1,333,645,645,212,212,433,121,0.328682170542636,0.636636636636637,0.433537832310838,0.0457549799864097,0.0500002874078291,0.0127359222642584,0,0.0574176188986257,0.542451528719264,114.999724088484,0.345344516782234
data.2.train.preprocessed.mat,2,7,7,10,9.99994251876458,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,471,431,431,224,224,207,247,0.519721577726218,0.475583864118896,0.496674057649667,0.0343751975928825,0,0.0209822634657854,0,0.0548700726679829,0.65625,147,0.312101910828025
data.2.train.preprocessed.mat,2,7,7,10,9.99994251876458,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,321,431,431,194,194,237,127,0.450116009280742,0.604361370716511,0.515957446808511,0.061340558778677,0.100000574815658,0.0448456186028983,0.100000574815658,0.0643764252268982,0.38659793814433,75,0.233644859813084
data.2.train.preprocessed.mat,2,7,7,10,9.99994251876458,OASIS,spike_bins,ok,,0.1,1,0.1,471,385,385,222,222,163,249,0.576623376623377,0.471337579617834,0.518691588785047,0.0265767293429002,0,0.00315317127797121,0,0.0515725360223329,0.734234234234234,163,0.346072186836518
data.2.train.preprocessed.mat,2,7,7,10,9.99994251876458,OASIS,burst_onsets,ok,,0.1,1,0.1,321,385,385,198,198,187,123,0.514285714285714,0.616822429906542,0.560906515580737,0.050505340815989,0.100000574815658,0.023232456775355,0,0.0673328568272449,0.494949494949495,98,0.305295950155763
data.2.train.preprocessed.mat,2,8,8,100,100.00088849369,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,1912,397,397,286,286,111,1626,0.720403022670025,0.149581589958159,0.247726288436553,0.0247550248084113,0.0199998223028408,-0.00986005225419772,-0.00499995557571019,0.0332237927514764,0.752449751915887,215.200629047944,0.112552630255201
data.2.train.preprocessed.mat,2,8,8,100,100.00088849369,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,472,397,397,260,260,137,212,0.654911838790932,0.550847457627119,0.598388952819332,0.0435765359021511,0.0399996446056815,0.008115312511345,0.00999991115142038,0.0499407007314482,0.564234640978489,146.701006654407,0.310807217488151
data.2.train.preprocessed.mat,2,8,8,100,100.00088849369,OASIS,spike_bins,ok,,0.1,10,0.1,1912,1214,1214,522,522,692,1390,0.42998352553542,0.273012552301255,0.333973128598848,0.0345590799179356,0.0199998223028408,-0.00670492127010945,0,0.0463838745327499,0.654409200820644,341.601602828376,0.178661926165469
data.2.train.preprocessed.mat,2,8,8,100,100.00088849369,OASIS,burst_onsets,ok,,0.1,10,0.1,472,1214,1214,400,400,814,72,0.329489291598023,0.847457627118644,0.474495848161329,0.0486745675295387,0.0499995557571019,-0.00252497756573364,0,0.05758563935499,0.513254324704613,205.301729881845,0.434961292122554
data.2.train.preprocessed.mat,2,8,8,50,50.0004442468452,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,1625,398,398,289,289,109,1336,0.726130653266332,0.177846153846154,0.285714285714286,0.0236676097839846,0.0199998223028408,-0.0053978759156456,0,0.0344990512999435,0.763323902160154,220.600607724285,0.135754220138021
data.2.train.preprocessed.mat,2,8,8,50,50.0004442468452,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,465,398,398,261,261,137,204,0.655778894472362,0.561290322580645,0.60486674391657,0.0449804432634771,0.0399996446056815,0.0155554173466539,0.0199998223028408,0.051277236527409,0.550195567365229,143.601043082325,0.30881944748887
data.2.train.preprocessed.mat,2,8,8,50,50.0004442468452,OASIS,spike_bins,ok,,0.1,5,0.1,1625,1077,1077,476,476,601,1149,0.44196843082637,0.292923076923077,0.352331606217617,0.0338652453279195,0.0199998223028408,-0.00428567620775159,0,0.0466845798211906,0.661347546720805,314.801432239103,0.193723958300987
data.2.train.preprocessed.mat,2,8,8,50,50.0004442468452,OASIS,burst_onsets,ok,,0.1,5,0.1,465,1077,1077,365,365,712,100,0.338904363974002,0.78494623655914,0.473411154345006,0.0472324570549281,0.0399996446056815,-0.000876704539302608,0,0.0567551763822535,0.52767542945072,192.601531749513,0.41419684247207
data.2.train.preprocessed.mat,2,8,8,20,20.0001776987381,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,1148,382,382,288,288,94,860,0.753926701570681,0.250871080139373,0.376470588235294,0.02152758650653,0,0.00624994446963774,0,0.0381972944918428,0.7847241349347,226.000550861194,0.196864591342503
data.2.train.preprocessed.mat,2,8,8,20,20.0001776987381,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,456,382,382,250,250,132,206,0.654450261780105,0.548245614035088,0.596658711217184,0.0543995166637268,0.0499995557571019,0.036799673037227,0.0499995557571019,0.0560201525017989,0.456004833362731,114.001208340683,0.250002649869919
data.2.train.preprocessed.mat,2,8,8,20,20.0001776987381,OASIS,spike_bins,ok,,0.1,2,0.1,1148,671,671,397,397,274,751,0.591654247391952,0.34581881533101,0.436503573391974,0.0290929405035026,0,-0.00138537811921441,0,0.0465128094483586,0.709070594964974,281.501026201095,0.245209953136842
data.2.train.preprocessed.mat,2,8,8,20,20.0001776987381,OASIS,burst_onsets,ok,,0.1,2,0.1,456,671,671,318,318,353,138,0.473919523099851,0.697368421052632,0.56433007985803,0.0493706305274528,0.0499995557571019,0.0113206541336835,0,0.0594195210155522,0.506293694725472,161.0013949227,0.353073234479605
data.2.train.preprocessed.mat,2,8,8,10,10.000088849369,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,840,342,342,278,278,64,562,0.812865497076023,0.330952380952381,0.470389170896785,0.0302155588747954,0,0.0230213781903203,0,0.0500053990642269,0.697844411252046,194.000746328069,0.230953269438177
data.2.train.preprocessed.mat,2,8,8,10,10.000088849369,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,449,342,342,213,213,129,236,0.62280701754386,0.474387527839644,0.538558786346397,0.0718303477073858,0.0999991115142038,0.0605628421846586,0.0999991115142038,0.0594280558252308,0.281696522926142,60.0013593832682,0.133633317111956
data.2.train.preprocessed.mat,2,8,8,10,10.000088849369,OASIS,spike_bins,ok,,0.1,1,0.1,840,367,367,289,289,78,551,0.787465940054496,0.344047619047619,0.47887323943662,0.018338937405719,0,0.000346017686900359,0,0.0428966774091772,0.81661062594281,236.000470897472,0.280952941544609
data.2.train.preprocessed.mat,2,8,8,10,10.000088849369,OASIS,burst_onsets,ok,,0.1,1,0.1,449,367,367,251,251,116,198,0.683923705722071,0.55902004454343,0.615196078431372,0.05617479969523,0.0999991115142038,0.035457852289897,0,0.0661635205614031,0.4382520030477,110.001252764973,0.244991654264973
data.2.train.preprocessed.mat,2,9,9,100,99.9997228542114,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,496,222,222,95,95,127,401,0.427927927927928,0.191532258064516,0.264623955431755,0.0321053521365261,0.0200000554293113,-0.00157895174441932,0,0.042409364557175,0.678946536981383,64.4999210132314,0.130040163333128
data.2.train.preprocessed.mat,2,9,9,100,99.9997228542114,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,135,222,222,70,70,152,65,0.315315315315315,0.518518518518518,0.392156862745098,0.0472858453364432,0.0500001385732783,0.00442858370220465,0.00500001385732783,0.0553157357806637,0.527141625820298,36.8999138074209,0.273332694869784
data.2.train.preprocessed.mat,2,9,9,100,99.9997228542114,OASIS,spike_bins,ok,,0.1,10,0.1,496,630,630,148,148,482,348,0.234920634920635,0.298387096774194,0.262877442273535,0.0327703610919459,0.030000083143967,-0.000878380812773809,0,0.0425854314202558,0.672296482711134,99.4998794412479,0.200604595647677
data.2.train.preprocessed.mat,2,9,9,100,99.9997228542114,OASIS,burst_onsets,ok,,0.1,10,0.1,135,630,630,95,95,535,40,0.150793650793651,0.703703703703704,0.248366013071895,0.043789595045229,0.0400001108586227,-0.00568422627990954,0,0.0521793087836424,0.562104166240997,53.3998957928947,0.395554783651072
data.2.train.preprocessed.mat,2,9,9,50,49.9998614271057,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,464,223,223,99,99,124,365,0.443946188340807,0.213362068965517,0.2882096069869,0.0337374672393434,0.0200000554293113,-0.00383839447633248,0,0.045236625685051,0.662625495574177,65.5999240618435,0.141379146685008
data.2.train.preprocessed.mat,2,9,9,50,49.9998614271057,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,129,223,223,72,72,151,57,0.322869955156951,0.558139534883721,0.409090909090909,0.050555695668537,0.0400001108586227,0.00166667128577594,0,0.0599297021810775,0.494443466732981,35.5999296047746,0.27596844654864
data.2.train.preprocessed.mat,2,9,9,50,49.9998614271057,OASIS,spike_bins,ok,,0.1,5,0.1,464,600,600,145,145,455,319,0.241666666666667,0.3125,0.272556390977444,0.0325518143539136,0.0200000554293113,0.000275862833507742,0,0.0425563687503052,0.674481990255754,97.7998885870843,0.210775621954923
